filename	reads	bases	gc_bases	non_acgt_bases
data/reads/runs/plate1.2/J307-WGS.fastq.gz	8088537	1018969899	398168935	4021
data/reads/runs/plate1-6.2/J417.fastq.gz	6443190	907473993	371797016	3158
data/reads/runs/plate1-6.1/J355f.fastq.gz	12967355	1779886836	723827733	4252
data/reads/runs/plate1-6.0/J385h.fastq.gz	289517	19341012	7588198	15
data/reads/runs/plate1-6.0/J339.fastq.gz	163123	10943110	4383503	8
data/reads/runs/plate1-6.2/J359d.fastq.gz	18283459	2493874804	1029603947	11440
data/reads/runs/oxley.1/EB529.fastq.gz	79582914	10559365888	4245334051	53824
data/reads/runs/plate1-6.2/J342b.fastq.gz	15757956	2133100990	863089880	8673
data/reads/runs/plate1.1/J318-NextRAD.fastq.gz	891071	108659476	44511628	555
data/reads/runs/plate1-6.1/J390a.fastq.gz	7401299	1016510522	411049549	2640
data/reads/runs/plate1-6.2/J428g.fastq.gz	22325373	3090031645	1249843654	11445
data/reads/runs/plate1-6.2/J349g.fastq.gz	14907727	2021411815	819400919	9122
data/reads/runs/plate1-6.2/J316.fastq.gz	14428507	2003581080	799816853	8221
data/reads/runs/plate1-6.1/J304.fastq.gz	14435936	1988331217	806966061	2267
data/reads/runs/plate1-6.0/J350f.fastq.gz	335774	22510411	8928395	10
data/reads/runs/plate1-6.2/J352e.fastq.gz	14838362	2033488016	831305596	8908
data/reads/runs/plate1-6.2/J418b.fastq.gz	19258240	2639117136	1078299960	11045
data/reads/runs/plate1-6.2/J352h.fastq.gz	335662	45035302	18279007	131
data/reads/runs/plate1-6.0/J425g.fastq.gz	298918	20090071	8021465	16
data/reads/runs/plate1-6.1/NE25953.fastq.gz	162311	21114651	8628307	43
data/reads/runs/plate1-6.0/J345.fastq.gz	383956	24798793	9763505	20
data/reads/runs/plate1-6.2/J374f.fastq.gz	13783563	1896009050	773556473	8936
data/reads/runs/plate1-6.1/J393e.fastq.gz	14713880	2018955602	834695479	4106
data/reads/runs/plate1.2/TLC720-WGS.fastq.gz	8637865	1000350101	389138668	2958
data/reads/runs/plate1-6.2/J353.fastq.gz	9075410	1265820686	500024302	4228
data/reads/runs/plate1-6.0/NE35955.fastq.gz	597	34185	15599	0
data/reads/runs/plate1-6.0/J359g.fastq.gz	262389	17632428	6946286	8
data/reads/runs/plate1-6.1/J318.fastq.gz	18298240	2547806464	1020529649	6290
data/reads/runs/plate1.1/J343-NextRAD.fastq.gz	847439	104126626	43020618	542
data/reads/runs/plate1-6.0/J352c.fastq.gz	273530	18178828	7210745	18
data/reads/runs/plate1-6.1/J352.fastq.gz	29794114	4128801999	1656213432	9066
data/reads/runs/plate1-6.0/J350a.fastq.gz	329971	22000994	8714706	11
data/reads/runs/plate1-6.0/J429b.fastq.gz	352017	23662442	9427026	22
data/reads/runs/plate2/J424.fastq.gz	32688097	4138780013	1664333073	11668
data/reads/runs/plate1.1/J330-NextRAD.fastq.gz	727341	88926201	36492110	456
data/reads/runs/oxley.1/J405.fastq.gz	43142821	5630895302	2289682191	23369
data/reads/runs/plate1-6.1/J393.fastq.gz	22693915	3124658284	1275382069	6926
data/reads/runs/plate1.2/J393-WGS.fastq.gz	5869703	716693947	278479497	2607
data/reads/runs/plate1-6.1/J394f.fastq.gz	11916759	1608508450	654650806	3542
data/reads/runs/plate1-6.2/J352d.fastq.gz	15815480	2184639078	894436805	8030
data/reads/runs/plate1.1/J365-NextRAD.fastq.gz	1345615	164525698	67353076	885
data/reads/runs/plate1-6.1/J416i.fastq.gz	12247613	1680829037	695559100	4250
data/reads/runs/plate1-6.1/J349a.fastq.gz	13737481	1831020656	754348821	3469
data/reads/runs/plate1-6.2/J433e.fastq.gz	11128955	1532771919	624429392	7380
data/reads/runs/plate1-6.2/J405b.fastq.gz	13360148	1824232803	754455261	8958
data/reads/runs/plate1-6.1/J350b.fastq.gz	15134082	2080013169	854298838	3410
data/reads/runs/plate1-6.2/J413f.fastq.gz	14434796	1975033085	809958453	8744
data/reads/runs/plate2/J402.fastq.gz	22737809	2934311248	1134246477	8705
data/reads/runs/plate1.1/J334-NextRAD.fastq.gz	795463	96287094	39837714	504
data/reads/runs/plate1-6.0/J425d.fastq.gz	301140	20177751	8018944	20
data/reads/runs/plate1.1/J343-WGS.fastq.gz	10203733	1287845638	503245425	6679
data/reads/runs/plate1.1/NBJ30-WGS.fastq.gz	542067	55581240	20452070	146
data/reads/runs/plate1.2/J367i-WGS.fastq.gz	8078819	1025103974	395151271	3982
data/reads/runs/plate1-6.0/J406f.fastq.gz	304683	20225467	8102301	7
data/reads/runs/plate1.2/J335-WGS.fastq.gz	14177008	1803364642	702704994	6555
data/reads/runs/plate1-6.1/J436c.fastq.gz	9993957	1375165704	552612094	2658
data/reads/runs/plate1-6.0/J423.fastq.gz	177125	11837631	4822395	14
data/reads/runs/plate1-6.0/J425.fastq.gz	347523	23416474	9211011	23
data/reads/runs/plate1-6.1/J418h.fastq.gz	5734095	777177696	315257294	1990
data/reads/runs/plate1-6.2/J406d.fastq.gz	14666763	2003101742	815228198	8221
data/reads/runs/plate1.2/J369-WGS.fastq.gz	7029920	860694834	337310431	2973
data/reads/runs/plate1-6.1/J428b.fastq.gz	11919084	1638753858	658415727	4959
data/reads/runs/plate1-6.1/J317.fastq.gz	10131432	1397313436	550743500	3415
data/reads/runs/plate1-6.0/J342d.fastq.gz	267969	17880008	7154651	16
data/reads/runs/plate1-6.1/J428g.fastq.gz	19793287	2729078015	1102255630	4134
data/reads/runs/plate1-6.0/J394d.fastq.gz	325159	21851017	8720367	12
data/reads/runs/plate1-6.2/J390a.fastq.gz	9166771	1266151477	513650897	5427
data/reads/runs/plate1-6.0/J389.fastq.gz	132664	8936331	3575256	7
data/reads/runs/plate1-6.2/NE25953.fastq.gz	287225	37728933	15413843	124
data/reads/runs/plate1-6.0/J392.fastq.gz	174662	11809726	4726241	8
data/reads/runs/plate1-6.1/J425f.fastq.gz	16327059	2199956846	893386730	5262
data/reads/runs/plate1-6.0/J388.fastq.gz	310192	20846972	8253151	16
data/reads/runs/plate1-6.0/J428b.fastq.gz	372257	25180903	9991828	23
data/reads/runs/plate1-6.0/J376g.fastq.gz	338700	22790690	9021408	13
data/reads/runs/plate1-6.0/J333.fastq.gz	53252	2994556	1165930	1
data/reads/runs/plate1-6.0/J418a.fastq.gz	286761	18381117	7330847	18
data/reads/runs/plate1-6.2/J342c.fastq.gz	15082450	2052544455	849749506	10031
data/reads/runs/plate1-6.1/J424d.fastq.gz	7963315	1083624937	443335748	1937
data/reads/runs/plate1-6.0/J390.fastq.gz	235065	14786317	5827780	12
data/reads/runs/plate1-6.1/J326.fastq.gz	15700835	2108494444	849637947	4129
data/reads/runs/plate2/J401.fastq.gz	38053502	4904712951	1981482731	14216
data/reads/runs/plate1-6.1/J342d.fastq.gz	13962155	1911934231	789866964	2426
data/reads/runs/plate1-6.2/J355g.fastq.gz	13246429	1829456118	729542442	7470
data/reads/runs/plate1-6.1/J361h.fastq.gz	16691234	2230539744	931590782	4647
data/reads/runs/plate1-6.2/J318.fastq.gz	19383614	2710418400	1085382544	11501
data/reads/runs/plate1-6.0/J419c.fastq.gz	140390	8114417	3188675	4
data/reads/runs/plate1-6.0/J386e.fastq.gz	351461	23561165	9311038	13
data/reads/runs/plate1-6.2/J359g.fastq.gz	13595870	1884065161	763279775	6964
data/reads/runs/plate1-6.0/J429c.fastq.gz	302415	20334054	8060666	18
data/reads/runs/oxley.1/J395a-rep.fastq.gz	47671065	6185964108	2496529368	32847
data/reads/runs/plate1.2/J353-WGS.fastq.gz	7825911	977792773	382405025	3628
data/reads/runs/plate1-6.0/J355a.fastq.gz	96266	5883620	2320382	6
data/reads/runs/plate1-6.2/NE37169.fastq.gz	240467	31978542	13068601	122
data/reads/runs/plate1-6.2/J425a.fastq.gz	13045736	1776342173	733215724	6581
data/reads/runs/plate1.1/J296-WGS.fastq.gz	8682491	1092474637	425393947	5574
data/reads/runs/plate1-6.1/J413f.fastq.gz	13808294	1877486250	770846417	4734
data/reads/runs/plate1-6.0/J355g.fastq.gz	342723	22996457	9049439	18
data/reads/runs/plate1-6.1/J385g.fastq.gz	13203505	1824185725	743443351	4209
data/reads/runs/plate1-6.0/J394f.fastq.gz	252103	15987785	6330934	9
data/reads/runs/plate1-6.2/J426h.fastq.gz	11122520	1527947281	621846531	7102
data/reads/runs/plate1-6.2/J429d.fastq.gz	11350477	1547219484	620025013	5453
data/reads/runs/plate1.2/J339-WGS.fastq.gz	9285638	1168809103	460143632	4451
data/reads/runs/plate1-6.2/J361e.fastq.gz	15223033	2093099921	856481557	7627
data/reads/runs/plate1-6.0/J422e-rep.fastq.gz	218232	14179771	5637394	8
data/reads/runs/plate1.1/J311-WGS.fastq.gz	10454636	1317886607	512515677	6926
data/reads/runs/plate1-6.1/J367i.fastq.gz	24997512	3390681289	1373351271	7830
data/reads/runs/plate1-6.1/J430.fastq.gz	14343635	1951101451	802729392	4613
data/reads/runs/plate1-6.1/J354.fastq.gz	19916178	2746377349	1104907564	6577
data/reads/runs/plate1-6.0/J424.fastq.gz	399390	26134103	10403321	17
data/reads/runs/plate1-6.0/J405b.fastq.gz	276834	17178420	6828901	8
data/reads/runs/plate1.2/J324-WGS.fastq.gz	11379254	1448577647	565688496	5339
data/reads/runs/plate1-6.2/J352i.fastq.gz	16424818	2242583190	916146642	10629
data/reads/runs/oxley.1/EB527.fastq.gz	74777437	9893635186	3957305629	48521
data/reads/runs/plate1-6.0/J349i.fastq.gz	245104	15854101	6339919	12
data/reads/runs/plate1.1/J344-NextRAD.fastq.gz	132635	16165814	6746977	83
data/reads/runs/plate1-6.0/J361i.fastq.gz	293423	18450676	7339772	7
data/reads/runs/plate1-6.2/J426b.fastq.gz	12158658	1656343172	670787057	6734
data/reads/runs/plate1-6.0/J359h.fastq.gz	359487	23988755	9527172	20
data/reads/runs/plate1-6.0/J401g.fastq.gz	708772	47564708	18973468	43
data/reads/runs/plate1.1/J358-WGS.fastq.gz	7985453	1002190511	389562316	5071
data/reads/runs/plate1.2/J364-WGS.fastq.gz	12852638	1648460035	637351810	6323
data/reads/runs/plate1-6.2/J376a.fastq.gz	12253598	1704851937	687214680	7153
data/reads/runs/plate1-6.2/J394b.fastq.gz	12556426	1737233686	697549542	8519
data/reads/runs/plate1-6.2/J326.fastq.gz	16317624	2212395870	887485348	8818
data/reads/runs/plate1-6.2/J376g.fastq.gz	10173388	1399062064	554647228	5959
data/reads/runs/plate1-6.1/J431.fastq.gz	7937613	1085957781	444252649	2290
data/reads/runs/plate1-6.2/J394.fastq.gz	10834724	1492448858	608450339	5704
data/reads/runs/plate1-6.0/NE90535.fastq.gz	22485	1522198	613964	0
data/reads/runs/plate1-6.1/J367h.fastq.gz	15107078	2048447882	830695768	4350
data/reads/runs/plate1-6.0/J405f.fastq.gz	428198	28123236	11156373	19
data/reads/runs/plate1-6.2/J401h.fastq.gz	16387556	2273310853	928678803	8851
data/reads/runs/plate1-6.0/J350.fastq.gz	459947	31117265	12262920	27
data/reads/runs/plate1-6.2/J395E.fastq.gz	11818138	1616156997	665978734	6780
data/reads/runs/plate1-6.2/J390.fastq.gz	14584829	1970097725	795932675	9239
data/reads/runs/plate1-6.2/J436b.fastq.gz	8831073	1214855282	494038080	5229
data/reads/runs/plate1.1/J359-NextRAD.fastq.gz	435113	52743108	21718078	286
data/reads/runs/plate1-6.1/GH1.fastq.gz	11625062	1567094107	648282842	3550
data/reads/runs/plate1-6.2/J341c.fastq.gz	16843937	2256649991	934887192	9524
data/reads/runs/plate1-6.1/J395B.fastq.gz	12382957	1693234891	691854886	4234
data/reads/runs/plate1-6.1/J310.fastq.gz	14723937	2015495358	819865013	5528
data/reads/runs/plate1-6.0/J376a-rep.fastq.gz	921324	61781101	24871327	52
data/reads/runs/plate1-6.2/J393c.fastq.gz	12613774	1737662709	701024161	7108
data/reads/runs/plate1-6.0/J343.fastq.gz	161721	10615470	4196911	6
data/reads/runs/plate1-6.1/NE36811.fastq.gz	195222	25788254	10653193	54
data/reads/runs/plate1-6.1/J381.fastq.gz	10490624	1456068458	574523849	3617
data/reads/runs/plate1-6.2/J349j.fastq.gz	16388237	2243849740	919860787	10223
data/reads/runs/plate1-6.2/J382f.fastq.gz	11595019	1605303559	659605226	5931
data/reads/runs/plate1-6.1/J436i.fastq.gz	10126184	1388519515	563287160	3988
data/reads/runs/plate1-6.0/J424g.fastq.gz	224249	13894983	5538410	7
data/reads/runs/plate1-6.0/J429a.fastq.gz	640367	43017009	17202367	36
data/reads/runs/plate1.1/J345-plus-WGS.fastq.gz	8545958	1038594889	402842656	4853
data/reads/runs/plate1-6.0/J436e.fastq.gz	370135	24875724	9956116	21
data/reads/runs/plate1-6.1/J429e.fastq.gz	13852842	1899113147	772330074	5851
data/reads/runs/plate1-6.1/J370.fastq.gz	11983139	1648959266	654122548	4356
data/reads/runs/plate1-6.2/J400.fastq.gz	3964162	546240589	216518951	2279
data/reads/runs/plate1-6.1/J369.fastq.gz	11608809	1611989148	648593174	3719
data/reads/runs/plate1-6.0/J390a-rep.fastq.gz	249289	16683645	6722862	19
data/reads/runs/plate1-6.1/GH2.fastq.gz	9668830	1215316884	502734716	2032
data/reads/runs/plate1-6.1/J405d.fastq.gz	16188734	2207931084	901171340	5136
data/reads/runs/plate1-6.0/J394.fastq.gz	311470	20911067	8350475	13
data/reads/runs/plate1-6.0/J386f.fastq.gz	34121	1915530	746322	0
data/reads/runs/plate1-6.2/J401e.fastq.gz	15550976	2145008616	883643053	9355
data/reads/runs/plate1-6.1/J352h.fastq.gz	199385	26701904	10829274	34
data/reads/runs/plate1-6.0/J399.fastq.gz	126469	8576536	3409674	5
data/reads/runs/plate1-6.1/J363.fastq.gz	25068058	3406416511	1382379420	7364
data/reads/runs/plate1-6.2/J436g.fastq.gz	9003793	1208626665	488401874	5343
data/reads/runs/plate1-6.0/J385c.fastq.gz	944125	63284460	25409478	38
data/reads/runs/plate1-6.2/J405c.fastq.gz	11894704	1634398338	671183479	6994
data/reads/runs/plate1.2/J301-WGS.fastq.gz	8838628	1123734080	434045251	4302
data/reads/runs/plate1-6.2/J393i.fastq.gz	12325805	1707271167	682959726	6896
data/reads/runs/plate1-6.1/RA1007.fastq.gz	11238917	1552961348	632263606	3623
data/reads/runs/plate1-6.2/J385rep.fastq.gz	59173350	8109799221	3330616251	31287
data/reads/runs/plate1-6.1/J301.fastq.gz	25677509	3510817042	1406455101	9086
data/reads/runs/plate1-6.0/J334.fastq.gz	198442	13284278	5278042	14
data/reads/runs/plate1-6.0/J386.fastq.gz	587486	39299968	15963917	38
data/reads/runs/plate1-6.1/J405h.fastq.gz	15385692	2083213384	852668113	5012
data/reads/runs/plate1-6.0/J419i.fastq.gz	294794	19709889	7907041	20
data/reads/runs/oxley.1/ENE0001.fastq.gz	73189633	9315965946	3810413571	51242
data/reads/runs/plate1-6.2/J416h.fastq.gz	13927117	1883274346	779174496	7300
data/reads/runs/plate1.2/J298-WGS.fastq.gz	14148138	1810966504	713634050	6875
data/reads/runs/plate1-6.1/J385d.fastq.gz	10831453	1499157094	608990128	1596
data/reads/runs/plate1-6.0/J426d.fastq.gz	352576	23714882	9502434	16
data/reads/runs/plate1.1/J368-WGS.fastq.gz	6108574	769146813	300462385	4078
data/reads/runs/plate1-6.1/J386d.fastq.gz	6258774	847819867	333270396	2333
data/reads/runs/plate1-6.0/NAL05.fastq.gz	58153	3927126	1578925	1
data/reads/runs/plate1-6.1/J361c.fastq.gz	14432120	1990045045	795969057	5162
data/reads/runs/plate1-6.1/J435b.fastq.gz	9871982	1354213945	557259139	2365
data/reads/runs/plate1-6.0/J394c.fastq.gz	130532	7829234	3083842	3
data/reads/runs/plate1-6.1/J429h.fastq.gz	9594999	1310819304	531647531	3871
data/reads/runs/plate1-6.1/J388i.fastq.gz	12086511	1651305928	684282236	4235
data/reads/runs/plate1-6.1/J419h.fastq.gz	13006829	1731475326	704239571	3511
data/reads/runs/plate1-6.0/J401f.fastq.gz	827518	55310270	22174553	40
data/reads/runs/plate1-6.2/J394f.fastq.gz	11876105	1611306902	654078589	7675
data/reads/runs/plate1-6.1/J387a.fastq.gz	12944348	1768625896	720907341	4556
data/reads/runs/plate1-6.2/J377c.fastq.gz	14447030	1981674141	813853413	8683
data/reads/runs/plate1-6.2/J414a.fastq.gz	9587732	1315328836	534976667	5490
data/reads/runs/plate1-6.0/J394g.fastq.gz	238406	15958718	6331114	7
data/reads/runs/plate1.1/TLC775-WGS.fastq.gz	7266256	919639795	356002351	4749
data/reads/runs/plate1-6.1/J343.fastq.gz	17667565	2414392270	973569274	5449
data/reads/runs/plate1-6.2/J386a.fastq.gz	13517061	1828181272	746220944	7166
data/reads/runs/plate1-6.2/J387b.fastq.gz	17253271	2387175237	974927067	9269
data/reads/runs/plate1-6.1/J374a.fastq.gz	11741604	1622377618	657706969	3906
data/reads/runs/plate1.1/J346-WGS.fastq.gz	12142385	1532365590	595462979	7759
data/reads/runs/plate1.1/NCR13-WGS.fastq.gz	4102999	502710763	197950257	2586
data/reads/runs/plate2/J420.fastq.gz	30799721	3934214915	1567421405	11515
data/reads/runs/oxley.1/TLC909.fastq.gz	35328772	4665159534	1818301288	20586
data/reads/runs/plate1-6.1/J376a-rep.fastq.gz	11195475	1539983970	624194214	3629
data/reads/runs/plate1-6.0/J416h.fastq.gz	668086	44741672	18024647	30
data/reads/runs/sra/SRR1392391.fastq.gz	381268999	27241027756	10295314947	43046
data/reads/runs/plate1.1/J374-NextRAD.fastq.gz	524265	57297132	23600554	237
data/reads/runs/plate1-6.0/J435c.fastq.gz	286266	19220303	7724713	17
data/reads/runs/plate1-6.0/J360.fastq.gz	198180	13276029	5191262	15
data/reads/runs/plate1-6.1/J406e.fastq.gz	4221579	575697502	234784651	1202
data/reads/runs/plate1-6.0/J430b.fastq.gz	265219	17501984	6948145	10
data/reads/runs/plate1.1/J353-NextRAD.fastq.gz	896521	107425386	44370773	600
data/reads/runs/plate1.1/J333-WGS.fastq.gz	9575711	1136352724	441223936	5093
data/reads/runs/oxley.1/TLC952-3.fastq.gz	82692688	10695393410	4334232092	50446
data/reads/runs/plate1.1/J320-NextRAD.fastq.gz	1078298	129745602	53632307	714
data/reads/runs/plate1-6.0/J349a.fastq.gz	170454	10297094	4087320	6
data/reads/runs/plate1-6.2/J351.fastq.gz	15573171	2159951806	861422885	7852
data/reads/runs/plate1.2/J366-plus-WGS.fastq.gz	12361093	1578640512	621383428	5691
data/reads/runs/plate1-6.2/J367f.fastq.gz	14675640	2032845756	830243543	8440
data/reads/runs/plate1-6.0/J419e.fastq.gz	320827	21521709	8511878	16
data/reads/runs/plate1-6.2/J369.fastq.gz	12471463	1739744388	696270197	7246
data/reads/runs/plate1-6.0/J362a.fastq.gz	303020	20315059	7947396	5
data/reads/runs/oxley.1/J424h.fastq.gz	42671398	5575820364	2253056591	28382
data/reads/runs/plate1.1/J315-WGS.fastq.gz	6410083	803881829	311955209	4206
data/reads/runs/plate1-6.0/J355e.fastq.gz	205050	13506290	5390872	10
data/reads/runs/plate1.1/J307-NextRAD.fastq.gz	635624	75472945	31097438	457
data/reads/runs/plate2/M2a.fastq.gz	13745851	1774371325	678718893	5128
data/reads/runs/plate1-6.0/J428h.fastq.gz	167529	10123217	3991616	6
data/reads/runs/plate1-6.0/J331.fastq.gz	142617	9330130	3679672	4
data/reads/runs/plate1-6.1/NDU10.fastq.gz	3785791	517535027	202232923	1299
data/reads/runs/plate1-6.2/J355b.fastq.gz	10818348	1514655504	597305179	5418
data/reads/runs/oxley.1/TLC761.fastq.gz	71094529	9410519571	3769243880	46307
data/reads/runs/plate1-6.2/J429h.fastq.gz	9669843	1326025525	536712499	6540
data/reads/runs/plate1-6.2/J412.fastq.gz	5984586	824315022	330204011	3501
data/reads/runs/plate1-6.2/J401.fastq.gz	9219550	1290985027	529592985	5907
data/reads/runs/plate1-6.2/J345a.fastq.gz	16046603	2196878230	893253603	10296
data/reads/runs/plate1-6.0/J359c.fastq.gz	391567	26236077	10466023	16
data/reads/runs/plate1.2/J327-WGS.fastq.gz	10149666	1277751923	503941387	4684
data/reads/runs/plate1-6.0/J364.fastq.gz	171534	10991390	4297625	3
data/reads/runs/plate1-6.1/J365.fastq.gz	13814529	1920763438	762177859	2060
data/reads/runs/plate1-6.1/J414a.fastq.gz	7454500	1018091332	411882329	1915
data/reads/runs/oxley.1/TLC764.fastq.gz	50989826	6695210738	2686194713	25710
data/reads/runs/plate1.1/J375-NextRAD.fastq.gz	938721	114267662	46836201	629
data/reads/runs/plate1-6.0/J376i.fastq.gz	892489	59790009	24081610	51
data/reads/runs/plate1-6.0/J436h.fastq.gz	322777	21852061	8781104	17
data/reads/runs/plate1.1/J346-NextRAD.fastq.gz	636513	78878330	32096479	399
data/reads/runs/plate1-6.0/J382g.fastq.gz	894005	60039836	24201818	42
data/reads/runs/plate1-6.1/J429c.fastq.gz	8085930	1117833607	445524117	2822
data/reads/runs/plate1-6.0/J422a.fastq.gz	173615	10849297	4284201	7
data/reads/runs/plate1-6.1/J413a.fastq.gz	8144794	1120664818	449751924	2089
data/reads/runs/oxley.1/ENE0014.fastq.gz	92614752	12123201922	4843867363	62292
data/reads/runs/plate1-6.0/J436c-rep.fastq.gz	307693	20709245	8216466	17
data/reads/runs/plate1-6.0/J361b.fastq.gz	341946	23007024	9027497	21
data/reads/runs/plate1-6.2/J426f.fastq.gz	9625209	1333105166	533398367	5417
data/reads/runs/plate1-6.0/J413c.fastq.gz	224371	14859345	5998478	15
data/reads/runs/plate1-6.1/J390.fastq.gz	13305793	1786099932	722699425	4187
data/reads/runs/plate1-6.2/J422c.fastq.gz	13194752	1790065173	727000366	8327
data/reads/runs/plate1-6.0/J425a.fastq.gz	286267	19196988	7658705	11
data/reads/runs/plate1-6.1/J300.fastq.gz	7605960	1039379446	436295955	2548
data/reads/runs/plate1-6.2/J377h.fastq.gz	12065823	1677653371	679784794	7082
data/reads/runs/plate1-6.2/J435e.fastq.gz	13156054	1813953895	734131601	9045
data/reads/runs/plate1.1/J317-NextRAD.fastq.gz	860823	103032329	42300414	496
data/reads/runs/plate2/J403.fastq.gz	32437219	4152645898	1658763048	11931
data/reads/runs/plate1.1/J329-NextRAD.fastq.gz	1334623	163290086	67313718	884
data/reads/runs/plate1-6.0/J387e.fastq.gz	541384	34199208	13601490	16
data/reads/runs/oxley.1/J421h.fastq.gz	48674031	6396712959	2604238499	26889
data/reads/runs/oxley.1/J426e.fastq.gz	29547071	3843216602	1539037209	20547
data/reads/runs/plate1-6.1/J345a.fastq.gz	14701388	2001501881	813748946	5308
data/reads/runs/plate1.1/J355b-WGS.fastq.gz	8522827	1063904183	413547855	5274
data/reads/runs/plate1-6.0/J382e.fastq.gz	214248	14066073	5617333	7
data/reads/runs/plate1-6.0/J426h.fastq.gz	296199	19912514	7918543	17
data/reads/runs/plate1-6.0/J436.fastq.gz	304474	20302403	8132253	17
data/reads/runs/plate1-6.1/J423.fastq.gz	8952488	1248356121	521097007	3480
data/reads/runs/oxley.1/TLC952-1.fastq.gz	90947970	11940631905	4882579638	53235
data/reads/runs/plate1.1/J366-WGS.fastq.gz	11173307	1379927534	535947394	6588
data/reads/runs/plate1-6.2/J429i.fastq.gz	7522770	1037104613	419409177	4631
data/reads/runs/plate1-6.1/J340.fastq.gz	12949051	1779485431	716484041	4490
data/reads/runs/plate1-6.1/J426i.fastq.gz	11266174	1548904527	627840515	4529
data/reads/runs/plate1-6.2/NE90535.fastq.gz	537472	72561928	28826098	253
data/reads/runs/plate1-6.1/J382b.fastq.gz	14053723	1932535130	792480399	4686
data/reads/runs/plate1.2/J357-WGS.fastq.gz	11341394	1453714176	564749587	5524
data/reads/runs/plate1-6.1/J374.fastq.gz	23800389	3276802710	1332697432	6931
data/reads/runs/plate1-6.2/RA1007.fastq.gz	12721878	1764693994	719857598	7402
data/reads/runs/plate1-6.1/J377.fastq.gz	11651333	1534175367	629640810	2542
data/reads/runs/plate1-6.0/J359e.fastq.gz	339714	22625766	8989801	15
data/reads/runs/plate1-6.0/J393a.fastq.gz	349999	23388584	9351302	23
data/reads/runs/plate1-6.2/J416d.fastq.gz	13458063	1783446317	734102671	5587
data/reads/runs/plate1-6.0/J377h.fastq.gz	1010530	68138785	27570129	49
data/reads/runs/plate2/NE37647.fastq.gz	11503	776960	334801	1
data/reads/runs/plate1-6.2/J435b.fastq.gz	10543387	1448630604	596155099	5507
data/reads/runs/oxley.1/J421e.fastq.gz	52722837	6969008766	2845687990	36603
data/reads/runs/plate1-6.1/J355c.fastq.gz	340748	46043025	18722385	103
data/reads/runs/plate1-6.2/J342arep.fastq.gz	15142741	1969235402	815837812	7504
data/reads/runs/plate1-6.2/J382g.fastq.gz	14672140	2035593380	835174818	7378
data/reads/runs/plate1-6.1/J341c.fastq.gz	14423993	1914896023	792983230	3872
data/reads/runs/plate1-6.1/J393f.fastq.gz	9901333	1351613756	559794487	3349
data/reads/runs/plate1.1/J339-NextRAD.fastq.gz	673704	76723702	31601417	362
data/reads/runs/plate1.1/TLC725-WGS.fastq.gz	10112673	1270056158	494291578	6569
data/reads/runs/plate1-6.0/J387g.fastq.gz	682125	44988962	17876618	40
data/reads/runs/plate1.1/J311-NextRAD.fastq.gz	787590	96137723	39653550	485
data/reads/runs/plate1-6.0/NCD30.fastq.gz	67371	4532756	1825217	5
data/reads/runs/plate1.1/J327-WGS.fastq.gz	8711373	1078213914	424838576	5436
data/reads/runs/plate1-6.0/FDK10.fastq.gz	78906	5356104	2133219	7
data/reads/runs/plate1-6.0/J418h.fastq.gz	317305	21157771	8430205	7
data/reads/runs/plate1-6.1/J359g.fastq.gz	12893715	1776889929	720693425	3108
data/reads/runs/plate1.1/J333-plus-WGS.fastq.gz	11258743	1413988335	555296366	7266
data/reads/runs/oxley.1/TLC724.fastq.gz	78094783	10198737568	4091036414	53520
data/reads/runs/plate1-6.0/J408.fastq.gz	104696	6768878	2698899	3
data/reads/runs/plate1-6.2/NE10467.fastq.gz	248527	32395829	13299303	141
data/reads/runs/plate1-6.2/J349f.fastq.gz	17432074	2401330955	982300847	10422
data/reads/runs/oxley.1/EB531.fastq.gz	83279692	10838175326	4374360284	57968
data/reads/runs/plate1-6.0/J385e.fastq.gz	919229	61481773	24724730	40
data/reads/runs/oxley.1/ENE0008.fastq.gz	89789235	11788878098	4793900982	54334
data/reads/runs/plate1-6.0/J438.fastq.gz	427334	28751684	11410194	20
data/reads/runs/plate1-6.2/J359i.fastq.gz	16791569	2286110768	941843930	9599
data/reads/runs/plate1-6.2/J397.fastq.gz	1250573	169532949	65565606	834
data/reads/runs/plate1-6.2/J361.fastq.gz	35628171	4913008911	1969622447	21720
data/reads/runs/plate1-6.2/J426g.fastq.gz	8385141	1157027142	467904147	4986
data/reads/runs/plate1-6.2/J387e.fastq.gz	14110457	1916174068	788269196	7881
data/reads/runs/plate1-6.0/J374i.fastq.gz	891633	59831870	24153337	44
data/reads/runs/plate1-6.1/J425b.fastq.gz	13987624	1908337677	789319134	5381
data/reads/runs/plate1-6.2/J350i.fastq.gz	15980272	2202323872	904780481	6322
data/reads/runs/plate1-6.0/TLC715.fastq.gz	158616	10658818	4239933	5
data/reads/runs/plate1-6.0/J352.fastq.gz	617683	41548208	16476506	28
data/reads/runs/plate1-6.0/J386c.fastq.gz	570824	37669022	15181399	16
data/reads/runs/plate1-6.1/J406f.fastq.gz	16017056	2188055282	899371399	6214
data/reads/runs/plate1-6.2/NE4583.fastq.gz	276203	36042743	14770051	132
data/reads/runs/plate1-6.2/J419c.fastq.gz	14713955	1969882107	801498485	7925
data/reads/runs/plate1-6.1/J430b.fastq.gz	15310168	2072708336	856013906	3251
